chrom	end	start	seq-name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	blockSize-sums	TU.#-iso.#	TU.#-iso.#-count
Ad5	4056	5825	f69a831e-d295-462d-90dc-8012c8e4e404	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	b322b1ff-aa94-4190-bc73-42055c0f07e6	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	3b01db6e-80da-4267-a3a0-170d47779927	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	5235ee7f-0377-4e9e-aaec-84fce86f25a0	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	5e6a4d9f-7bfc-4829-9e6c-6207fd3a1b37	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	0d85d4d9-4c5a-4396-919e-81cfe1ce658c	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	89b57dfe-0639-4222-a57e-3c10953203d2	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	68641713-783e-473f-b54a-3d961dd06b68	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	c1e4fe80-0106-4aee-bb4b-52656b419b13	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	18f93c59-9631-4145-b863-f6f52fd38fc9	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	cc55262c-899b-49dd-b061-2d89d9e68a7f	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	f6f1023b-bb07-46b8-b2f3-1d37b639662f	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	f4a4db78-c4a0-4b54-8be8-9f004915065b	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	a4cba7b8-6ca1-41a9-9a5e-d68526cdc399	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	8076d565-004d-4d18-8253-1e1b64a8e9b8	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	69048adc-0f00-4c80-a123-a52cdd813308	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	c7928537-3892-4ae8-bf74-cfd4f4a71fab	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	e1260557-1da6-4a50-a3d0-0209ec557e35	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	46b0eccd-0339-47d1-bbde-1b8a27a4e555	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	3d2320b4-cdd0-4575-b687-997f56ddd32b	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	bbfd6d37-3d89-4ae4-b2a3-9b6c200d65ef	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	0e21190d-495d-48b0-ae39-0961b5a020f0	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	fc174561-6c8a-4728-a0c6-833fe8fd78dc	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	60ae02b5-7629-4e58-80aa-1bb3fd1a0bcb	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	b8c27260-fb2f-498c-b212-cffc24c88eab	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	ce5588a7-3b74-407c-b707-12c30ddf4ef1	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	12c3a528-8590-40df-9cbe-2da3a96c7ad2	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	d3bad1c0-3e11-4a83-ab76-011d32ac4909	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	5e6f23e5-173d-4edf-ab98-7c2f95677125	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	29781604-80c5-46c0-8f60-ce5d7650320c	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	45554f94-56ef-40a7-a8c0-2ba787e95766	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	5606825e-84ae-4e5e-9938-d52d43372631	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	1142e8d4-8f56-47a3-bb5b-c0edb0e5edd5	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	98a70c92-ec49-4178-b98b-79127ab7a4aa	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	ebfb049d-6bba-4998-9314-88feb47f4ef3	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	1f97a2f5-92fd-449e-8d3d-901dae8f08cc	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	c30d7054-42a8-4ee5-85a9-dd60bcad48c0	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	9af0de66-3258-4ef8-b616-580d90b8ab6d	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	400a0b05-9167-4817-b36b-86dfcc4c2f9e	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	1843658a-2f6c-4d5c-a3ba-1b6eb43876a1	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	cc6c2d0a-d97d-493e-82ac-f4d245c93050	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	dc836c93-aaf0-4587-bb8d-7865c2a1cb08	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	2555fb98-f074-496b-be60-bc8574862c6a	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	1b26ef6b-fab4-4242-af3f-96258dc96cdf	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	e3018ab0-632c-4e9e-a7a3-c14c2f32a0b5	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	5d90b841-2f43-4a61-a7ac-971a431ccdf7	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	8bc6347a-d7b5-49fb-8fb4-627386eb2971	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	e6561c52-26c6-4bd3-8b1b-c80fbf3ff8e3	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	d0898007-07b7-4504-8fc3-b76e53ce3367	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	6a209465-1a40-43ef-acda-aca958a29f3b	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	b917b3aa-a294-4a63-a92a-5805b6643d51	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	5137dd20-ff52-415b-ae2e-0e45d6ca4702	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	676cf18d-eaef-45f9-938f-22150cb2a262	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	7e694eb1-a5f4-470a-88ce-c1f01f56ca8c	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	27b03ec3-d076-45db-a2c8-0f45fb404633	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	71460350-6401-4020-ae99-79c6f5a87f86	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	906347e2-e9de-42b3-9418-0837662aea67	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	671bfbe0-08e2-40ff-84d1-ac8eaa11ea9b	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	ddee26e7-85ac-4e51-9e36-55730d5668e8	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	4a5edc3c-239c-495b-8f16-36110cac7cf0	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	4e78af22-2032-457d-b624-cae26b084246	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	1fb4729e-eb7b-4168-a933-fdd3d8dd63cc	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	f2d6f159-0b3c-4c12-aae0-d7c4c98f7b78	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	8b41055b-6d38-416c-a1db-d16af78621cd	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	e11e4158-bc68-426b-a6c6-0eecd9677130	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	c911719f-88c3-42fa-9745-184f5ad4807b	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	aa3cc027-019b-4b1d-b064-19b8ae4accf0	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	4a0e3a79-a81e-4221-b52d-733ce0128c2b	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	67df2189-e880-42a5-b50e-255894f7c93c	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	ffb36c4a-c1a5-47c0-995d-de7bbfb92865	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	36b7127a-82a1-43b0-8670-0af101274bc7	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	28250585-c0e8-4e8c-9e5b-d442e25c8624	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	5e0c4432-9f19-46e4-bff6-5ec6a9ccb7b6	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	580a72ca-91cb-4402-9564-a095948cdb68	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	655bcc3f-bd83-40e4-a746-86a5d45ad87e	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	e131aefb-2456-4b11-90ca-7e66eb99dfc4	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	90a5c05b-b8f6-4f27-a210-5066ef9a1a06	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	4a3a065a-80bf-41da-b985-3e972a7f09cb	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	e59c6011-cf90-4575-8d54-69fea663ffc0	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	a74e2f4c-0ada-4b0b-ba66-f8b21d506499	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	53678297-fbfe-49ad-99a8-91fe86e86ae6	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	bcaaef16-0437-468e-9ab1-1b6b45f6b632	60	-	4056	5825	255,0,0	2	1371,120	0,1649	1491	TU.1-iso.2	396
Ad5	4056	5825	2af66087-bedb-4587-913d-213d3577561d	60	-	4056	5825	255,0,0	2	1452,120	0,1649	1572	TU.1-iso.3	8
Ad5	4056	5825	6fef7468-882f-4632-b1fe-6d790d0cca7a	60	-	4056	5825	255,0,0	2	1452,120	0,1649	1572	TU.1-iso.3	8
Ad5	4056	5825	f25014f8-edac-4bbe-8fa2-b43adc9308f9	60	-	4056	5825	255,0,0	2	1452,120	0,1649	1572	TU.1-iso.3	8
Ad5	4056	5825	72b9890d-26ea-4719-aef8-d736f62050d7	60	-	4056	5825	255,0,0	2	1452,120	0,1649	1572	TU.1-iso.3	8
Ad5	4056	5825	9abb0c9a-bce8-4fba-b66c-c25dc0ca22ce	60	-	4056	5825	255,0,0	2	1452,120	0,1649	1572	TU.1-iso.3	8
Ad5	4056	5825	8c59f391-c0df-46f3-b64d-cee78b751d33	60	-	4056	5825	255,0,0	2	1452,120	0,1649	1572	TU.1-iso.3	8
Ad5	4056	5825	4c14d23a-9160-41d7-8710-c4f38627690f	60	-	4056	5825	255,0,0	2	1452,120	0,1649	1572	TU.1-iso.3	8
Ad5	4056	5825	08678a08-0e8a-48ed-ac25-e6761419b1fb	60	-	4056	5825	255,0,0	2	1452,120	0,1649	1572	TU.1-iso.3	8
Ad5	4056	5825	c4b8183a-c690-41f8-bd0d-0e5c79d4247e	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	5d5ce131-ca0d-4181-a4cd-157d4ded6199	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	f8252428-2dde-4465-bc29-3d6c312fd4ef	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	e85a39bc-8b90-4097-8fd7-f1e98ade4663	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	d4733e4f-5feb-4aac-b2b0-984d2b123e38	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	2552eeff-e2ee-4ddd-a846-bddf5b3a1fec	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	630e71f5-eb3f-462f-bf30-30cc4033561c	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	39a9b95f-4b5f-48c7-bdb1-bc476180b24a	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	58ce5131-815e-465b-bbaa-03cd886847b0	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	71bd6d3e-9480-4639-9d59-530733a4db1b	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	dd53d3fe-79d1-42eb-a476-5fa732885986	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	4056	5825	5290200b-fc90-4e68-9597-37d3d0860b9e	60	-	4056	5825	255,0,0	2	1503,120	0,1649	1623	TU.1-iso.4	12
Ad5	22373	25892	61e4d00e-1c6a-4212-8485-3ff9ab13e093	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	93b8be06-4895-49c2-8059-9c8c472e70fc	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	9dd32e74-15c3-4510-b31c-bab438954218	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	940d3e1f-3804-40f8-92c2-00184e24e5c5	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	35a53f1f-027f-4d72-849a-9eefc6973b3a	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	6d26104c-b528-44d5-9c65-909c0770014c	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	05dffaba-de0a-48db-945c-c8b528cf2c82	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	baac0e4a-fb8a-4628-84f3-f9ef03282159	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	0e470c70-168a-4d58-9aa5-948a68a47e72	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	fb666810-deae-47e2-8e58-160483937447	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	b9eac814-0075-466e-aadc-11ffb55b0a83	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	3cf9d29e-34ed-4b3c-84b2-cf20ff0ee150	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	2a5e2eef-dfac-41fc-a836-011c50aa1d03	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	29d30265-443b-4086-bbfe-974e22c82d01	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	b9870177-1ac0-4001-924b-539d71f29ca7	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	619381f9-21c9-4a8d-8808-05c2b576a2e6	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	ae6d0830-6ac0-4d17-a747-3db6d3fab1d0	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	9e171b01-d300-4c4f-b856-e95cbad2660f	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	a2fd46d0-92ca-4c03-b069-841910524df9	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	19028076-4147-48ca-992e-1889fccbec71	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	c13b515f-cdb2-4354-b60a-d2c020759ec9	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	c73ba7d4-f2e2-4133-a423-5bda98994896	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	57650302-9307-45e9-a843-59bf1d319d64	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	ba3cf6d1-ea7a-4ef6-a1ca-8a1575eab9a5	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	1e673e46-7853-4f48-b38a-6509d2792850	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	fb3efeed-11b1-4553-a47d-b8e306088058	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	0c94a26f-2e8c-4402-b1fe-b12c6ee4bb3a	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	4070b987-27f3-4579-9e55-06649264d4a2	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	9a1a0f53-77ae-4e87-82ca-7eaf0da09d3a	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	9c6ff68d-7100-4633-b9c9-83147e56a172	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	e19e0332-1ed1-497e-88df-1f9d25acca4e	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	a366598f-d2b0-412a-b00a-7bfe4b652614	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	6f39fb4d-8748-4a74-8945-fbdaf8bc381f	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	c1ca620b-e163-48fe-a8d7-cbd286c3efb6	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	f25fc9f5-b736-40a5-a740-a25b3e694639	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	d8204175-b831-4989-9b34-eb4da7b40a62	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	ebc9e452-b4c0-4642-a10e-07342fd45c3c	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	325bc26b-190e-4f8e-9718-5bedbf7eac38	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	36cb1759-0437-4e39-b5ae-616e5402d8bf	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	b326c9de-859d-42de-b421-19ab1eca727b	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	2fa68e6f-5c82-4a32-8c10-82b63b15d334	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	57320bcc-736f-4b01-ada2-54cbf76166dc	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	0d8bd6b8-c554-4b47-a20e-bc5c6684e2fe	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	75084ff1-a787-4a76-a317-595b7e6dddbd	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	0f785521-0a54-4e64-86f4-c84814845c07	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	21029ce2-debd-49a7-a423-927355030023	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	3a083114-7cc3-4d8d-9cc0-c27a69b44f5d	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	405e3926-582f-4d61-90b5-61558612507c	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	38befbd1-f381-40d9-b87d-846cdeddd8ff	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	c429bfa5-4e46-48b0-84e9-8fb7728a8397	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	015b2509-17e5-4de8-aa17-cb7db1ef06c7	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	eda87525-b828-4339-8e00-f67c9cb6c936	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	03191f1e-257f-4c09-ba2a-b7e49073939f	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	c86196b4-b8af-4db3-8692-9632a805d37d	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	380c6282-34b2-4ba0-ad57-8ce7fc1fd1d2	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	77aa4857-e3ae-4abc-956a-13b5db4254d6	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	84be1186-f172-4d18-b2ef-8392200c62cd	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	0eff8371-1afc-4b5a-a84c-0e90dab96c08	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	0608113e-1470-4bc5-a682-ef5f597ba030	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	e093de70-01dd-4d63-980c-0872dfe74013	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	48ef30bf-ed18-442e-8f83-5221408c266d	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	79731830-30d0-4f6f-a33b-e8f5609cd64b	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	e80fded9-172c-4083-9b19-e82552108496	60	-	22373	25892	255,0,0	2	1668,54	0,3465	1722	TU.2-iso.1	63
Ad5	22373	25892	11a3042c-f18d-4e54-96b6-ee006702f213	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	eb07deb2-8cf1-48a8-9974-b4fff95507e9	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	8b3e19c3-eaf7-4c90-90ca-4ecc76ed079a	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	4a4161a9-f4b6-4a05-a120-2463ae1be398	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	78d5a1c6-0fa6-4d30-bb41-5c20a7293801	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
Ad5	22373	25892	78590265-deb1-432f-a34d-5cf753098f77	60	-	22373	25892	255,0,0	3	1668,77,54	0,2294,3465	1799	TU.2-iso.2	455
