chrom	start	end	seq-name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	blockSize-sums	TU.#-iso.#	TU.#-iso.#-count
Ad5	3592	4072	d8f5a0ee-40fe-433a-9d74-8f5e7898ad44	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	5c21e85f-8de8-4672-a191-a596219065f2	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	8a990de8-4c5a-4103-aae5-3bfdc8d2925e	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	d3a47f23-e659-4032-afb8-cba885406a78	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	a40a718e-d1f4-41b6-82ca-b78806be32be	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	5f144941-8832-4f4d-ac1e-508d79752f98	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	1e77f618-a1bd-4b47-a2ef-bc8436fee6a8	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	3bc1b0e8-3c89-4c55-92ab-4569cb75af11	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	c1e334ac-434b-4a70-8631-2a369b229eb7	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	e60cac15-e8f5-496e-a8e1-9f2a576bf2a0	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	eaf46990-b086-4c7c-96f6-cdc363feca89	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	505e8c5f-5c2f-402d-aba7-70e66bf576bb	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	305f44fd-129a-4d1d-8784-a687624fdafb	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	cafa5af7-713b-4316-b840-646b69211923	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	857e183e-224f-419a-8693-0d28dc9f54e2	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	e0a23c37-24da-4313-8148-c462178fe0d6	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	049c9f3c-41e0-44d0-8bef-910c376fae40	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	0c3a4588-f727-4e4f-b7e0-6dbe7a4db1a3	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	f9be6001-e1f7-417a-9f94-af3bf299230c	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	5c582bb0-5ca0-415b-9ae4-ceb41a86ca2c	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	f617db1d-7d7d-4539-a6a0-856e64c936f7	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	5aced500-9d2a-484d-bf77-816bc66ac6dd	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	a5a1410c-b3e8-4eb6-87a6-db9f3896d2df	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	2cf85152-683d-4ccd-add4-f0a3fd28c8f2	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	32136339-9770-41dd-b306-e066d98e2b69	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	3156b1c8-9418-493f-a712-a2356a0449fa	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	96e14e2b-fb00-4b88-a357-173783929e5b	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	3b4f6026-47b2-42b2-89a3-8ca01bb839fd	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	6de66ab1-efd2-4449-ada9-9b6543ced068	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	7ee39350-3c17-481a-95ac-997c57e6b2e8	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	c0f4e701-1c61-4b2d-b7db-20794e727303	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	85d155e0-7226-433c-8b38-33f55e866a93	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	6fc0c0a6-0499-4f29-97f7-81a7605e6d43	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	16bb7415-10f4-43c1-9ca2-c5954a7a2c84	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	70cb8af9-7801-42eb-b050-80d00ac7d656	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	1a496c7d-7d90-4b15-9c99-c6fe71f8539e	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	5f7bee0e-7cf5-4b72-bde0-d5f357ebe034	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	008588af-d3fb-440d-bd47-940f8688ff6e	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	1f8224cc-1fb8-4a69-89c0-5ff51c246f7e	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	e94483f8-bd5c-44fa-9188-90b5eaa12fb7	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	32227914-4756-48c1-b0b6-c5d4b5cd0d98	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	0e19884d-9ed9-4b1a-9681-f978087ae95b	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	9d7dfcbe-ffe5-48c6-b639-4df5f6810e83	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	7191635f-84df-4e51-b727-24f9a633051e	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	337d7e3f-1989-4765-9234-e773dcff4f33	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	253d0bfb-be52-467e-8faf-e53359711e92	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	bf865f03-32c4-4f72-b5a9-23cd816eb587	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	0a3abf15-cc2a-4443-8a6f-201b4fa0f0d4	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	e2123c4f-66db-4445-b8da-29d019c7db1d	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	97d25ef7-39ce-45a1-8860-7ab606606068	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	253c631b-055c-4bc0-86c5-9da5d93b6cb3	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	16e54c6e-28cc-4ca8-b2a6-9ca2c25b99c7	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	2d100c5e-f8c0-4e02-a775-1b806e83110e	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	3524d17d-55e1-4e7d-85e4-eee94c41bfaa	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	8ddeb68c-bfdc-4035-93a1-33f9a9a47e69	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	d6b90131-9f67-4b1d-adb6-dffeea5c25f0	46	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	bcaaa4f2-40c2-4047-b290-fdf94ad0bc1e	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	e06cef23-a1c4-4c10-ae95-55128d0373ec	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	634fc689-15e4-4d04-910c-1fbb714b89d2	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	ff9f5be2-0418-40ba-af41-9b78ebdbbf34	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	245642b9-6a32-4e8c-932f-b9c142a6066a	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	2452d670-cdc9-4074-ae94-81ad3f3fdcce	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	9f22f5f0-63b7-4499-9864-e4f2a91ac292	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	735a3de8-02b8-4d93-96b4-ec6f2efdc353	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	47d77d03-3265-47cc-a267-669d0228c8d2	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	1b2df604-345e-4277-a5f3-3494269386f9	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	aaeae71d-6ac8-4acb-aa69-2b4f1c7f166a	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	3a80c1af-c9c3-4170-9174-6607fe8826c3	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	c59b8aca-70cf-425c-89b8-b4ab1d1c4d76	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	548d4373-c670-4c6a-a1bf-676f12ed85ff	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	8ffe0f43-2cb4-4ace-9bb3-58d226c1fda3	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	862dfe17-8260-4317-9d47-d07f4a1216e5	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	ef5615e6-73b1-483b-a14c-59ca314fcc45	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	d43c3b2f-6e51-41aa-946f-5d70529abb65	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	72de8a71-de76-45e0-9d13-b4cabd3b13c5	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	d717b69b-b154-460e-a768-51f03de93647	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	6cfc6bde-b0b6-4407-a2c6-614df766dd6b	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	fcdd8add-114f-4115-bb3a-e8b154845a3b	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	7e4162f7-a58f-492e-afce-5014f57eec29	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	c10ad76a-1fc6-4dab-b5f1-747c003160eb	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	199c0421-191d-4d80-9a62-1e88031e53d9	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	e3d4ebaa-3932-48db-a408-a367f7792e86	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	0b5f5e70-2c5d-42eb-8ce3-7ac358fda71b	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	25bffced-1369-4326-8c4b-391496358b40	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	87714e5f-362f-4351-8a1b-ceba53a790a4	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	2d51ddb0-8279-4193-8ce3-b7f85b7b068b	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	e7b54652-7af8-4d40-b636-6f2bfdf90243	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	638eadc6-11c1-4495-b19c-33a7363043a9	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	6527d514-7b5f-4351-a44b-bdd7d2a24677	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	12f81b4f-4244-4cca-8ef0-61a693ce4da4	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	9d48f046-a153-41d5-98bd-170ea3fb4837	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	8f0a3543-3b47-4c69-9a06-75f70fb34e49	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	9d2fcc27-77e8-48f3-987f-e5150b37b2eb	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	bab0dc5f-8887-478d-bef6-c6cbffec2052	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	91f286ea-c6f5-41d3-907a-6298e5582804	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	754d1e50-d1d0-4650-a316-4a3ffd781ad2	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	b881896e-cfe0-4075-bfab-32ae4caf59fd	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	ad21d78b-2b16-40f9-9679-9deba82a160d	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	c1d28443-f3b8-4294-8c50-0dbcd6986e43	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	af121efc-3b99-4d21-8545-5326b02a27fa	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	8caa3a70-9f21-4298-b5f2-b52ddad1c538	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	2cc95fe1-5bed-4d8b-9279-abe5d921d6bc	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	e2fdf978-1164-4e21-8eb5-c3f77fab245c	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	9036581e-df2d-4cc6-8dc6-50aac0daa6ba	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	c31037e8-e7f4-4be9-b7a8-186c49fa1790	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	1ccd22e0-a67f-491d-9bdb-780f3b9f6ab5	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	62361ea8-be1d-4403-b8ee-88a25ef1f910	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	8d2d3169-47d1-4ee5-be13-cdaf87172fac	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	b1d390a3-f351-4906-b989-b6108469f664	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	7bfd59a6-572d-4f78-a82b-a6913d9012c4	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	5719c4a8-6f23-4336-9443-239a737104e2	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	16b1e0c0-6413-456f-9964-8fcef3374007	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	2195a46e-f7fb-4749-b2dc-c19fad78c5e2	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	d38484d6-431c-4d25-b398-a43fbaea2e6c	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	df8465c3-5fc7-4b30-9e81-b15b276cf057	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	1b633781-29f2-499f-83c1-66da196a240a	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	89c6d7c4-9ceb-4c51-874c-9677859c56df	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	67e307a5-8fa3-4da9-b786-73b6a6a7de44	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	eaef88bd-97b8-464d-824b-3b87e274e483	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	6b818525-63a1-447e-bdc4-c6b38fbd3468	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	fb970c5a-9dcf-4abe-a311-4844728ba355	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	6fd35bfa-5929-4dca-bf56-a357e0d8e029	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	b45467e8-b3eb-495e-9fe2-499274f72b88	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	c427a978-be61-4f8a-adc2-4929560b8201	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	4977a2e9-97c3-48aa-adbd-22a209d13bb8	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	0f266001-dee8-46e1-9e6e-210148dbc485	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	a0f21eda-2b0b-41bc-8580-920cd4709020	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	100248f6-75d4-4a46-9cee-8e3726c89e48	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	6bb646b7-558f-44ec-a7d2-2425182be00a	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	ef068d1f-0fc0-48c3-8003-96c956591bcd	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	513087fa-6e68-425c-bbcd-a52d8a995adc	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	3bed812f-3f86-4501-bcc1-fb569275b221	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	ece423be-76b8-4424-9159-38ab095d7d8f	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	44b09405-a972-4c80-bdcb-175630b923c0	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	743a7a2e-13e6-4d4a-bab6-825d5e540747	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	08248f15-ccb8-4990-a118-994d997ddfaf	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	f0b06da4-2c33-4457-b881-a4932b6fedee	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	7ad53661-af3c-43bd-8379-df7cd7e5a775	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	fa540b94-df8a-4ac2-bfb2-439c48ded688	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	5d393159-2d36-4726-8505-45514ae67e1a	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	2aa1ecee-42f5-4bc7-8f52-d12c356c91df	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	43de67a9-cf9d-483e-ac56-7fdbb0c430ac	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	7404e2ed-01ee-47a1-98ef-ff4ee450417c	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	8893f44c-6361-4051-98fd-914970eddb94	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	c08a6486-cc22-4505-aae9-a1b784b868fd	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	9a0475c0-dd53-44b7-a009-5e176012dbd2	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	29f8b8b3-1c64-4f47-9dd7-9a8d1141e041	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	fe913168-2355-42f6-980d-756af932c106	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	5fdcda72-2463-42bd-815a-5d39d7f274c1	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	66284d96-04d9-425f-b6b2-137ccf3a0b00	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	2d7b3130-7c50-4b09-b26c-e9cd8277274d	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	1570d7d4-b2a9-4fec-8748-582209771e20	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	0b968b97-8b56-4e10-8b90-fc7f03488f76	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	bba42cd6-3dd8-4c78-8a06-43bb05d42d2b	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	07631475-7b8b-41a9-acbd-227c0d3d4515	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	e4f8afde-e86e-4ce6-aabe-a7c420c6e456	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	98f29f18-87b5-40a6-8239-3e49af4c8523	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	8cc37e35-1de0-4b5d-aee5-add74bd5f6e8	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	af8a6968-4d0d-43a5-874b-94519560e5f7	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	f30a9a76-0c0b-4914-8bee-54512b9626fe	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	fee3d730-f4e0-4462-bc1a-e0d248665f40	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	b8ec33a2-4442-430a-a320-81f94b2ea09d	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	10441362-50f8-4f86-b63e-d9f15b124d34	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	c5b2e05d-75a6-4003-ba19-bbad120b5bad	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	ca28f87f-1a59-4320-9d42-edd9c3e1d50f	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	ef936c39-0b0f-46c7-b5ed-738f8a33519b	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	daab80ef-0dd5-456a-8430-e908ed413681	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	8fe5f17e-73d2-440f-b494-ee56f86b5acd	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	cbc0b846-c399-477d-a09f-d91bb80caa8b	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	31ae19db-c893-4978-9386-ae4f64607927	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	89ec407c-8896-4733-a36c-b8eccd0e3ebb	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	88aae279-4a20-4ae9-9455-aafc88fb708e	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	a0e9f358-99f0-420a-9537-afdb637aff72	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	296bfd8b-f229-4a74-a18d-8ad98524deeb	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	d3607977-9aa7-4069-8ace-c2f50d29dcde	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	0c51f601-c1e8-4a51-b5d9-d9a9ce9fd158	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	c628aa20-8ada-4917-9ff1-37fc92b5640d	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	e890487d-0e20-4bb8-83d3-00a5f1ca7acd	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	5374b1e3-fccb-4689-8b87-bf02e17aa483	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	285894b4-84a1-40b5-88ad-6a21f7b24c12	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	74287804-937b-40b0-88ce-7dee8b195963	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	b27b136c-5787-4aff-ba76-e5af9a0d10f6	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	9fabddbc-5da9-49d8-9ff2-99746833d88d	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	f51371c9-9710-400e-9e85-fbd02407e765	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
Ad5	3592	4072	a8718c8d-7cb0-4f98-bcbe-042b71f80311	60	+	3592	4072	255,0,0	1	480	0	480	TU.6-iso.1	2997
